"age","job","marital","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","y","edu"
47,"self-employed","married","no","no","no","cellular","aug","tue",4,999,0,"nonexistent","0","university.degree"
50,"admin.","divorced","no","yes","no","cellular","aug","tue",9,999,0,"nonexistent","0","university.degree"
47,"self-employed","married","no","yes","no","cellular","aug","tue",7,999,0,"nonexistent","0","university.degree"
48,"blue-collar","married","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","9"
46,"admin.","married","unknown","no","no","cellular","aug","tue",2,999,0,"nonexistent","0","university.degree"
48,"technician","married","no","no","no","cellular","aug","tue",2,999,0,"nonexistent","0","professional.course"
37,"housemaid","married","unknown","no","yes","cellular","aug","tue",2,999,0,"nonexistent","0","4"
45,"technician","divorced","no","no","no","cellular","aug","tue",10,999,0,"nonexistent","0","professional.course"
57,"admin.","married","unknown","no","no","cellular","aug","tue",15,999,0,"nonexistent","0","high.school"
32,"technician","single","no","yes","no","cellular","aug","tue",4,999,0,"nonexistent","0","professional.course"
49,"blue-collar","married","unknown","no","yes","cellular","aug","tue",5,999,0,"nonexistent","0","4"
48,"housemaid","married","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","9"
48,"technician","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
48,"technician","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
44,"admin.","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
41,"technician","single","no","yes","no","cellular","aug","tue",3,999,0,"nonexistent","1","university.degree"
32,"technician","single","no","no","no","cellular","aug","tue",5,999,0,"nonexistent","0","high.school"
47,"self-employed","married","no","no","no","cellular","aug","tue",5,999,0,"nonexistent","0","university.degree"
44,"admin.","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
36,"technician","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
38,"admin.","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
55,"technician","divorced","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
55,"technician","divorced","unknown","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
45,"blue-collar","married","no","no","no","telephone","aug","tue",3,999,0,"nonexistent","0","4"
46,"admin.","married","no","no","no","cellular","aug","tue",4,999,0,"nonexistent","0","9"
42,"management","married","unknown","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
42,"management","married","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
34,"technician","single","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
38,"technician","single","no","yes","yes","cellular","aug","tue",1,999,0,"nonexistent","0","high.school"
42,"management","married","unknown","yes","yes","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
55,"technician","divorced","unknown","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
31,"technician","divorced","no","no","no","cellular","aug","tue",3,999,0,"nonexistent","0","high.school"
41,"self-employed","married","no","no","no","cellular","aug","tue",11,999,0,"nonexistent","0","professional.course"
32,"technician","married","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","professional.course"
60,"self-employed","married","no","no","no","cellular","aug","tue",13,999,0,"nonexistent","0","9"
46,"admin.","married","unknown","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","university.degree"
46,"admin.","married","unknown","yes","no","cellular","aug","tue",3,999,0,"nonexistent","0","university.degree"
50,"admin.","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
35,"admin.","single","no","no","yes","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
35,"admin.","single","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
50,"admin.","married","no","yes","yes","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
48,"housemaid","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","9"
50,"blue-collar","married","no","yes","yes","cellular","aug","tue",8,999,0,"nonexistent","0","professional.course"
59,"management","married","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","university.degree"
38,"admin.","married","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","university.degree"
55,"technician","divorced","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
37,"technician","divorced","no","no","no","cellular","aug","tue",2,999,0,"nonexistent","0","professional.course"
55,"technician","divorced","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
42,"housemaid","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","high.school"
47,"self-employed","married","no","yes","no","cellular","aug","tue",13,999,0,"nonexistent","0","university.degree"
55,"technician","divorced","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
40,"technician","divorced","no","no","no","cellular","aug","tue",4,999,0,"nonexistent","0","professional.course"
38,"management","divorced","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","university.degree"
39,"technician","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
55,"admin.","married","no","yes","no","cellular","aug","tue",3,999,0,"nonexistent","0","university.degree"
53,"admin.","married","unknown","no","no","cellular","aug","tue",11,999,0,"nonexistent","0","university.degree"
50,"technician","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
35,"technician","single","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
35,"technician","single","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
45,"unknown","married","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","high.school"
35,"technician","single","no","yes","yes","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
40,"admin.","single","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","high.school"
47,"blue-collar","married","no","unknown","unknown","cellular","aug","tue",10,999,0,"nonexistent","0","high.school"
45,"unknown","married","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","high.school"
37,"technician","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
41,"technician","single","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
41,"technician","single","no","unknown","unknown","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
41,"technician","single","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
41,"technician","single","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
48,"admin.","married","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
37,"technician","divorced","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
37,"technician","divorced","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
33,"management","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
37,"technician","divorced","no","unknown","unknown","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
33,"management","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","1","university.degree"
50,"admin.","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","high.school"
30,"technician","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
37,"admin.","married","no","no","no","cellular","aug","tue",12,999,0,"nonexistent","0","university.degree"
32,"admin.","married","no","yes","yes","cellular","aug","tue",12,999,0,"nonexistent","0","university.degree"
54,"admin.","married","no","no","no","cellular","aug","tue",3,999,0,"nonexistent","0","university.degree"
32,"admin.","married","no","yes","no","telephone","aug","tue",7,999,0,"nonexistent","0","university.degree"
56,"services","married","no","yes","no","cellular","aug","tue",5,999,0,"nonexistent","0","high.school"
36,"housemaid","married","no","yes","no","cellular","aug","tue",7,999,0,"nonexistent","0","4"
48,"technician","married","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","university.degree"
47,"technician","married","no","no","no","cellular","aug","tue",9,999,0,"nonexistent","0","high.school"
29,"technician","single","no","yes","no","cellular","aug","tue",6,999,0,"nonexistent","0","high.school"
56,"retired","married","no","no","no","cellular","aug","tue",2,999,0,"nonexistent","0","professional.course"
40,"admin.","single","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","high.school"
52,"unemployed","divorced","no","yes","yes","cellular","aug","tue",1,999,0,"nonexistent","0","high.school"
33,"technician","married","unknown","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","professional.course"
47,"blue-collar","married","unknown","no","no","cellular","aug","tue",2,999,0,"nonexistent","0","4"
50,"blue-collar","married","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","4"
56,"services","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","high.school"
57,"technician","married","unknown","no","no","telephone","aug","tue",7,999,0,"nonexistent","0","professional.course"
56,"services","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","high.school"
37,"housemaid","married","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","4"
45,"blue-collar","married","no","no","no","cellular","aug","tue",2,999,0,"nonexistent","0","9"
58,"self-employed","married","no","no","no","cellular","aug","tue",2,999,0,"nonexistent","0","9"
50,"blue-collar","married","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","4"
38,"technician","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
38,"technician","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
48,"technician","married","no","no","no","cellular","aug","tue",2,999,0,"nonexistent","0","university.degree"
50,"technician","married","no","unknown","unknown","cellular","aug","tue",2,999,0,"nonexistent","0","university.degree"
50,"admin.","divorced","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
32,"technician","single","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","professional.course"
47,"self-employed","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
38,"admin.","married","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
48,"technician","married","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
33,"admin.","divorced","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
48,"services","married","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","4"
33,"admin.","divorced","no","no","no","cellular","aug","tue",1,999,0,"nonexistent","0","university.degree"
32,"technician","single","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","professional.course"
30,"technician","divorced","unknown","yes","no","cellular","aug","tue",3,999,0,"nonexistent","0","professional.course"
47,"technician","married","no","no","no","cellular","aug","tue",2,999,0,"nonexistent","0","high.school"
33,"technician","married","no","yes","no","cellular","aug","tue",6,999,0,"nonexistent","0","professional.course"
48,"services","married","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent","0","4"
57,"retired","married","no","no","no","cellular","aug","tue",27,999,0,"nonexistent","0","9"
55,"management","married","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent","0","university.degree"
38,"admin.","married","no","yes","no","cellular","aug","tue",5,999,0,"nonexistent","0","university.degree"
29,"admin.","married","no","no","no","cellular","aug","tue",2,999,0,"nonexistent","0","university.degree"
39,"technician","divorced","unknown","yes","no","cellular","aug","tue",7,999,0,"nonexistent","0","professional.course"
52,"blue-collar","married","no","no","no","cellular","aug","tue",6,999,0,"nonexistent","0","4"
